Date,Brand Name,Generic / Formula Name,Area,Dosage / Strength,Therapeutic Class,Units Sold,Unnamed: 0,temperature_2m_mean,temperature_2m_min,temperature_2m_max,precipitation_sum,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min
2024-09-11,Zithromax,Azithromycin,saddar,500 mg tablet,Antibiotic,28,620.0,27.904161,25.65,30.55,0.0,79.245605,92.54187,66.05111,31.353289,34.005234,29.782497
2024-09-11,Amoxil,Amoxicillin,bahadurabad,100 mg capsule,NSAID,42,620.0,27.904161,25.65,30.55,0.0,79.245605,92.54187,66.05111,31.353289,34.005234,29.782497
2024-11-11,Suprax,Cefixime,korangi,250 mg tablet,Antibiotic,37,681.0,27.287498,24.05,31.05,0.0,76.34986,95.29606,55.981224,31.352865,34.20686,28.872105
2024-11-11,Norvasc,Amlodipine,landhi,125 mg/5 mL syrup,Cardiovascular,20,681.0,27.287498,24.05,31.05,0.0,76.34986,95.29606,55.981224,31.352865,34.20686,28.872105
2024-12-11,Cipro,Ciprofloxacin,landhi,100 µg inhaler,Analgesic,17,711.0,19.606249,14.4,25.05,0.0,29.651045,44.019028,17.459164,16.513433,22.27772,10.833982
2024-12-11,Zithromax,Azithromycin,saddar,200 mg tablet,Antibiotic,1,711.0,19.606249,14.4,25.05,0.0,29.651045,44.019028,17.459164,16.513433,22.27772,10.833982
2024-02-12,Amoxil,Amoxicillin,bahadurabad,200 mg tablet,NSAID,4,408.0,21.235415,16.7,26.55,0.0,45.950726,84.11574,23.388441,19.653086,24.089945,14.732712
2024-02-12,Voltaren,Diclofenac,gulshan,200 mg tablet,Antihypertensive,37,408.0,21.235415,16.7,26.55,0.0,45.950726,84.11574,23.388441,19.653086,24.089945,14.732712
2024-03-12,Omeprazole,Omeprazole,saddar,125 mg/5 mL syrup,Antibiotic,5,437.0,24.90625,20.95,31.2,0.0,57.491703,92.58424,16.458895,23.731009,28.645947,21.19136
2024-03-12,Norvasc,Amlodipine,gulshan,150 mg tablet,Cardiovascular,36,437.0,24.90625,20.95,31.2,0.0,57.491703,92.58424,16.458895,23.731009,28.645947,21.19136
2024-04-12,Eltroxin,Levothyroxine,gulistan-e-jauhar,50 mg tablet,Antibiotic,3,468.0,27.877085,25.0,32.0,0.0,77.64754,95.33709,54.5562,31.573067,35.279236,29.396317
2024-04-12,Panadol,Paracetamol,clifton,100 µg inhaler,Analgesic,16,468.0,27.877085,25.0,32.0,0.0,77.64754,95.33709,54.5562,31.573067,35.279236,29.396317
2024-05-12,Flagyl,Metronidazole,gulshan,500 mg tablet,Antifungal,19,498.0,29.20417,25.8,32.95,0.0,79.367096,98.52842,61.921238,34.312912,39.090286,32.15747
2024-05-12,Cipro,Ciprofloxacin,korangi,50 mg tablet,Analgesic,5,498.0,29.20417,25.8,32.95,0.0,79.367096,98.52842,61.921238,34.312912,39.090286,32.15747
2024-06-12,Eltroxin,Levothyroxine,korangi,100 mg capsule,Antibiotic,1,529.0,30.862497,28.9,33.15,0.3,70.59833,80.71064,60.92868,33.78688,36.04176,32.334053
2024-06-12,Metronidazole,Metronidazole,bahadurabad,500 mg tablet,Cardiovascular,10,529.0,30.862497,28.9,33.15,0.3,70.59833,80.71064,60.92868,33.78688,36.04176,32.334053
2024-07-12,Omeprazole,Omeprazole,korangi,100 mg capsule,Antibiotic,11,559.0,30.752085,29.25,33.05,2.2,77.9213,87.727646,66.59348,34.3229,36.519802,32.580517
2024-07-12,Zithromax,Azithromycin,lyari,100 mg capsule,Antibiotic,13,559.0,30.752085,29.25,33.05,2.2,77.9213,87.727646,66.59348,34.3229,36.519802,32.580517
2024-09-12,Eltroxin,Levothyroxine,pechs,100 µg inhaler,Antibiotic,49,621.0,27.952082,26.15,30.8,0.1,74.22129,85.38728,59.308083,29.71564,32.26139,28.860447
2024-09-12,Glucophage,Metformin,korangi,100 µg inhaler,Antidiabetic,1,621.0,27.952082,26.15,30.8,0.1,74.22129,85.38728,59.308083,29.71564,32.26139,28.860447
2024-10-12,Panadol,Paracetamol,korangi,50 mg tablet,Analgesic,13,651.0,29.908333,26.2,33.6,0.0,69.37323,92.84774,44.906498,34.28947,37.30044,31.882523
2024-10-12,Ventolin,Salbutamol,gulshan,150 mg tablet,Respiratory,49,651.0,29.908333,26.2,33.6,0.0,69.37323,92.84774,44.906498,34.28947,37.30044,31.882523
2024-11-12,Eltroxin,Levothyroxine,lyari,50 mg tablet,Antibiotic,36,682.0,27.13125,23.5,31.6,0.0,67.83421,92.70721,34.371796,30.303558,33.069813,27.740932
2024-11-12,Omeprazole,Omeprazole,saddar,50 mg tablet,Antibiotic,28,682.0,27.13125,23.5,31.6,0.0,67.83421,92.70721,34.371796,30.303558,33.069813,27.740932
2024-12-12,Zithromax,Azithromycin,bahadurabad,500 mg tablet,Antibiotic,47,712.0,19.145832,14.95,24.0,0.0,26.003296,36.282017,15.739041,14.962818,19.63053,10.552342
2024-12-12,Zithromax,Azithromycin,korangi,100 mg capsule,Antibiotic,48,712.0,19.145832,14.95,24.0,0.0,26.003296,36.282017,15.739041,14.962818,19.63053,10.552342
2025-01-01,Voltaren,Diclofenac,bahadurabad,125 mg/5 mL syrup,Antihypertensive,35,,,,,,,,,,,
2025-01-01,Norvasc,Amlodipine,korangi,200 mg tablet,Cardiovascular,49,,,,,,,,,,,
2025-02-01,Rocephin,Ceftriaxone,pechs,150 mg tablet,Antidiabetic,27,,,,,,,,,,,
2025-02-01,Lipitor,Atorvastatin,korangi,200 mg tablet,Antibiotic,35,,,,,,,,,,,
2025-03-01,Suprax,Cefixime,saddar,250 mg tablet,Antibiotic,25,,,,,,,,,,,
2025-03-01,Omeprazole,Omeprazole,gulistan-e-jauhar,20 mg capsule,Antibiotic,31,,,,,,,,,,,
2025-04-01,Glucophage,Metformin,korangi,250 mg tablet,Antidiabetic,47,,,,,,,,,,,
2025-04-01,Lipitor,Atorvastatin,gulistan-e-jauhar,20 mg capsule,Antibiotic,42,,,,,,,,,,,
2025-06-01,Flagyl,Metronidazole,gulshan,200 mg tablet,Antifungal,19,,,,,,,,,,,
2025-06-01,Metronidazole,Metronidazole,saddar,500 mg tablet,Cardiovascular,10,,,,,,,,,,,
2025-07-01,Augmentin,Amoxicillin + Clavulanate,landhi,20 mg capsule,Antibiotic,41,,,,,,,,,,,
2025-07-01,Norvasc,Amlodipine,landhi,20 mg capsule,Cardiovascular,30,,,,,,,,,,,
2025-08-01,Lipitor,Atorvastatin,clifton,125 mg/5 mL syrup,Antibiotic,43,,,,,,,,,,,
2025-08-01,Eltroxin,Levothyroxine,north nazimabad,50 mg tablet,Antibiotic,47,,,,,,,,,,,
2025-09-01,Rocephin,Ceftriaxone,landhi,100 µg inhaler,Antidiabetic,36,,,,,,,,,,,
2025-09-01,Flagyl,Metronidazole,gulshan,125 mg/5 mL syrup,Antifungal,42,,,,,,,,,,,
2025-10-01,Metronidazole,Metronidazole,pechs,500 mg tablet,Cardiovascular,13,,,,,,,,,,,
2025-10-01,Amoxil,Amoxicillin,gulistan-e-jauhar,100 µg inhaler,NSAID,45,,,,,,,,,,,
2025-11-01,Diflucan,Fluconazole,bahadurabad,100 µg inhaler,NSAID,43,,,,,,,,,,,
2025-11-01,Cipro,Ciprofloxacin,korangi,20 mg capsule,Analgesic,3,,,,,,,,,,,
2025-01-02,Zithromax,Azithromycin,landhi,150 mg tablet,Antibiotic,9,,,,,,,,,,,
2025-01-02,Amoxil,Amoxicillin,bahadurabad,50 mg tablet,NSAID,43,,,,,,,,,,,
2025-03-02,Lipitor,Atorvastatin,north nazimabad,500 mg tablet,Antibiotic,25,,,,,,,,,,,
2025-03-02,Omeprazole,Omeprazole,landhi,150 mg tablet,Antibiotic,8,,,,,,,,,,,
2025-04-02,Zithromax,Azithromycin,saddar,20 mg capsule,Antibiotic,47,,,,,,,,,,,
2025-04-02,Norvasc,Amlodipine,gulistan-e-jauhar,500 mg tablet,Cardiovascular,21,,,,,,,,,,,
2025-05-02,Flagyl,Metronidazole,north nazimabad,250 mg tablet,Antifungal,8,,,,,,,,,,,
2025-05-02,Ventolin,Salbutamol,gulshan,50 mg tablet,Respiratory,48,,,,,,,,,,,
2025-06-02,Flagyl,Metronidazole,pechs,20 mg capsule,Antifungal,45,,,,,,,,,,,
2025-06-02,Amoxil,Amoxicillin,landhi,150 mg tablet,NSAID,7,,,,,,,,,,,
2025-07-02,Hydrocortisone,Hydrocortisone,pechs,100 mg capsule,Respiratory,47,,,,,,,,,,,
2025-07-02,Panadol,Paracetamol,north nazimabad,200 mg tablet,Analgesic,8,,,,,,,,,,,
2025-08-02,Eltroxin,Levothyroxine,korangi,500 mg tablet,Antibiotic,44,,,,,,,,,,,
2025-08-02,Suprax,Cefixime,saddar,125 mg/5 mL syrup,Antibiotic,35,,,,,,,,,,,
2025-10-02,Omeprazole,Omeprazole,clifton,150 mg tablet,Antibiotic,41,,,,,,,,,,,
2025-10-02,Salbutamol,Salbutamol,gulshan,100 mg capsule,Antifungal,3,,,,,,,,,,,
2025-11-02,Zithromax,Azithromycin,pechs,500 mg tablet,Antibiotic,7,,,,,,,,,,,
2025-11-02,Norvasc,Amlodipine,clifton,150 mg tablet,Cardiovascular,25,,,,,,,,,,,
2025-12-02,Metronidazole,Metronidazole,bahadurabad,150 mg tablet,Cardiovascular,45,,,,,,,,,,,
2025-12-02,Augmentin,Amoxicillin + Clavulanate,pechs,100 µg inhaler,Antibiotic,49,,,,,,,,,,,
2025-01-03,Voltaren,Diclofenac,pechs,200 mg tablet,Antihypertensive,20,,,,,,,,,,,
2025-01-03,Salbutamol,Salbutamol,korangi,125 mg/5 mL syrup,Antifungal,41,,,,,,,,,,,
2025-03-03,Zithromax,Azithromycin,korangi,250 mg tablet,Antibiotic,39,,,,,,,,,,,
2025-03-03,Ventolin,Salbutamol,bahadurabad,100 mg capsule,Respiratory,22,,,,,,,,,,,
2025-04-03,Salbutamol,Salbutamol,saddar,100 mg capsule,Antifungal,7,,,,,,,,,,,
2025-04-03,Zithromax,Azithromycin,pechs,150 mg tablet,Antibiotic,11,,,,,,,,,,,
2025-05-03,Lipitor,Atorvastatin,gulistan-e-jauhar,250 mg tablet,Antibiotic,27,,,,,,,,,,,
2025-05-03,Panadol,Paracetamol,landhi,20 mg capsule,Analgesic,30,,,,,,,,,,,
2025-06-03,Norvasc,Amlodipine,lyari,20 mg capsule,Cardiovascular,27,,,,,,,,,,,
2025-06-03,Aspirin,Aspirin,pechs,100 µg inhaler,Antihypertensive,1,,,,,,,,,,,
2025-07-03,Panadol,Paracetamol,bahadurabad,125 mg/5 mL syrup,Analgesic,4,,,,,,,,,,,
2025-07-03,Salbutamol,Salbutamol,north nazimabad,100 mg capsule,Antifungal,30,,,,,,,,,,,
2025-08-03,Panadol,Paracetamol,north nazimabad,150 mg tablet,Analgesic,39,,,,,,,,,,,
2025-08-03,Hydrocortisone,Hydrocortisone,gulshan,500 mg tablet,Respiratory,26,,,,,,,,,,,
2025-10-03,Flagyl,Metronidazole,pechs,150 mg tablet,Antifungal,22,,,,,,,,,,,
2025-10-03,Suprax,Cefixime,landhi,250 mg tablet,Antibiotic,43,,,,,,,,,,,
2025-11-03,Amoxil,Amoxicillin,bahadurabad,125 mg/5 mL syrup,NSAID,24,,,,,,,,,,,
2025-11-03,Norvasc,Amlodipine,bahadurabad,500 mg tablet,Cardiovascular,43,,,,,,,,,,,
2025-12-03,Rocephin,Ceftriaxone,gulistan-e-jauhar,500 mg tablet,Antidiabetic,21,,,,,,,,,,,
2025-12-03,Metronidazole,Metronidazole,saddar,150 mg tablet,Cardiovascular,17,,,,,,,,,,,
2025-01-04,Salbutamol,Salbutamol,saddar,250 mg tablet,Antifungal,23,,,,,,,,,,,
2025-01-04,Glucophage,Metformin,landhi,150 mg tablet,Antidiabetic,50,,,,,,,,,,,
2025-02-04,Eltroxin,Levothyroxine,bahadurabad,150 mg tablet,Antibiotic,44,,,,,,,,,,,
2025-02-04,Rocephin,Ceftriaxone,pechs,20 mg capsule,Antidiabetic,48,,,,,,,,,,,
2025-03-04,Suprax,Cefixime,saddar,20 mg capsule,Antibiotic,38,,,,,,,,,,,
2025-03-04,Diflucan,Fluconazole,gulistan-e-jauhar,200 mg tablet,NSAID,23,,,,,,,,,,,
2025-04-04,Salbutamol,Salbutamol,korangi,50 mg tablet,Antifungal,15,,,,,,,,,,,
2025-04-04,Hydrocortisone,Hydrocortisone,saddar,100 mg capsule,Respiratory,22,,,,,,,,,,,
2025-05-04,Panadol,Paracetamol,gulshan,200 mg tablet,Analgesic,28,,,,,,,,,,,
2025-05-04,Amoxil,Amoxicillin,lyari,150 mg tablet,NSAID,11,,,,,,,,,,,
2025-07-04,Lipitor,Atorvastatin,gulistan-e-jauhar,100 mg capsule,Antibiotic,28,,,,,,,,,,,
2025-07-04,Eltroxin,Levothyroxine,lyari,200 mg tablet,Antibiotic,41,,,,,,,,,,,
2025-08-04,Lipitor,Atorvastatin,clifton,100 mg capsule,Antibiotic,29,,,,,,,,,,,
2025-08-04,Ventolin,Salbutamol,landhi,125 mg/5 mL syrup,Respiratory,4,,,,,,,,,,,
2025-09-04,Hydrocortisone,Hydrocortisone,lyari,250 mg tablet,Respiratory,18,,,,,,,,,,,
2025-09-04,Omeprazole,Omeprazole,gulshan,150 mg tablet,Antibiotic,13,,,,,,,,,,,
2025-10-04,Salbutamol,Salbutamol,bahadurabad,200 mg tablet,Antifungal,31,,,,,,,,,,,
2025-10-04,Augmentin,Amoxicillin + Clavulanate,gulshan,200 mg tablet,Antibiotic,11,,,,,,,,,,,
2025-11-04,Lipitor,Atorvastatin,north nazimabad,50 mg tablet,Antibiotic,9,,,,,,,,,,,
2025-11-04,Glucophage,Metformin,korangi,100 µg inhaler,Antidiabetic,32,,,,,,,,,,,
2025-12-04,Amoxil,Amoxicillin,clifton,150 mg tablet,NSAID,30,,,,,,,,,,,
2025-12-04,Salbutamol,Salbutamol,pechs,50 mg tablet,Antifungal,39,,,,,,,,,,,
2025-01-05,Voltaren,Diclofenac,pechs,250 mg tablet,Antihypertensive,15,,,,,,,,,,,
2025-01-05,Norvasc,Amlodipine,pechs,50 mg tablet,Cardiovascular,27,,,,,,,,,,,
2025-02-05,Lipitor,Atorvastatin,saddar,200 mg tablet,Antibiotic,13,,,,,,,,,,,
2025-02-05,Flagyl,Metronidazole,north nazimabad,20 mg capsule,Antifungal,2,,,,,,,,,,,
2025-03-05,Eltroxin,Levothyroxine,north nazimabad,150 mg tablet,Antibiotic,33,,,,,,,,,,,
2025-03-05,Metronidazole,Metronidazole,lyari,200 mg tablet,Cardiovascular,21,,,,,,,,,,,
2025-05-05,Panadol,Paracetamol,north nazimabad,100 mg capsule,Analgesic,13,,,,,,,,,,,
2025-05-05,Norvasc,Amlodipine,saddar,200 mg tablet,Cardiovascular,20,,,,,,,,,,,
2025-06-05,Flagyl,Metronidazole,gulistan-e-jauhar,100 µg inhaler,Antifungal,22,,,,,,,,,,,
2025-06-05,Glucophage,Metformin,north nazimabad,200 mg tablet,Antidiabetic,36,,,,,,,,,,,
2025-07-05,Zithromax,Azithromycin,landhi,150 mg tablet,Antibiotic,42,,,,,,,,,,,
2025-07-05,Amoxil,Amoxicillin,pechs,20 mg capsule,NSAID,5,,,,,,,,,,,
2025-08-05,Ventolin,Salbutamol,lyari,250 mg tablet,Respiratory,23,,,,,,,,,,,
2025-08-05,Aspirin,Aspirin,saddar,200 mg tablet,Antihypertensive,30,,,,,,,,,,,
2025-09-05,Suprax,Cefixime,pechs,100 µg inhaler,Antibiotic,9,,,,,,,,,,,
2025-09-05,Ventolin,Salbutamol,pechs,100 µg inhaler,Respiratory,5,,,,,,,,,,,
2025-10-05,Rocephin,Ceftriaxone,north nazimabad,20 mg capsule,Antidiabetic,32,,,,,,,,,,,
2025-10-05,Suprax,Cefixime,gulshan,100 mg capsule,Antibiotic,43,,,,,,,,,,,
2025-12-05,Diflucan,Fluconazole,saddar,500 mg tablet,NSAID,19,,,,,,,,,,,
2025-12-05,Aspirin,Aspirin,lyari,20 mg capsule,Antihypertensive,19,,,,,,,,,,,
2025-02-06,Cipro,Ciprofloxacin,landhi,200 mg tablet,Analgesic,25,,,,,,,,,,,
2025-02-06,Omeprazole,Omeprazole,lyari,125 mg/5 mL syrup,Antibiotic,40,,,,,,,,,,,
2025-03-06,Diflucan,Fluconazole,pechs,150 mg tablet,NSAID,31,,,,,,,,,,,
2025-03-06,Norvasc,Amlodipine,landhi,500 mg tablet,Cardiovascular,25,,,,,,,,,,,
2025-04-06,Flagyl,Metronidazole,gulistan-e-jauhar,100 µg inhaler,Antifungal,2,,,,,,,,,,,
2025-04-06,Rocephin,Ceftriaxone,landhi,100 mg capsule,Antidiabetic,21,,,,,,,,,,,
2025-05-06,Eltroxin,Levothyroxine,gulistan-e-jauhar,100 µg inhaler,Antibiotic,32,,,,,,,,,,,
2025-05-06,Metronidazole,Metronidazole,landhi,100 mg capsule,Cardiovascular,25,,,,,,,,,,,
2025-06-06,Panadol,Paracetamol,pechs,500 mg tablet,Analgesic,13,,,,,,,,,,,
2025-06-06,Zithromax,Azithromycin,gulshan,125 mg/5 mL syrup,Antibiotic,23,,,,,,,,,,,
2025-07-06,Aspirin,Aspirin,saddar,200 mg tablet,Antihypertensive,11,,,,,,,,,,,
2025-07-06,Augmentin,Amoxicillin + Clavulanate,north nazimabad,125 mg/5 mL syrup,Antibiotic,27,,,,,,,,,,,
2025-09-06,Glucophage,Metformin,gulistan-e-jauhar,200 mg tablet,Antidiabetic,49,,,,,,,,,,,
2025-09-06,Lipitor,Atorvastatin,pechs,125 mg/5 mL syrup,Antibiotic,23,,,,,,,,,,,
2025-10-06,Glucophage,Metformin,bahadurabad,50 mg tablet,Antidiabetic,21,,,,,,,,,,,
2025-10-06,Zithromax,Azithromycin,landhi,100 µg inhaler,Antibiotic,35,,,,,,,,,,,
2025-11-06,Suprax,Cefixime,gulistan-e-jauhar,500 mg tablet,Antibiotic,49,,,,,,,,,,,
2025-11-06,Omeprazole,Omeprazole,lyari,100 mg capsule,Antibiotic,24,,,,,,,,,,,
2025-12-06,Zithromax,Azithromycin,gulshan,100 mg capsule,Antibiotic,4,,,,,,,,,,,
2025-12-06,Rocephin,Ceftriaxone,korangi,150 mg tablet,Antidiabetic,37,,,,,,,,,,,
2025-01-07,Glucophage,Metformin,landhi,150 mg tablet,Antidiabetic,26,,,,,,,,,,,
2025-01-07,Metronidazole,Metronidazole,landhi,250 mg tablet,Cardiovascular,11,,,,,,,,,,,
2025-02-07,Panadol,Paracetamol,korangi,200 mg tablet,Analgesic,18,,,,,,,,,,,
2025-02-07,Norvasc,Amlodipine,gulshan,250 mg tablet,Cardiovascular,12,,,,,,,,,,,
2025-03-07,Flagyl,Metronidazole,clifton,150 mg tablet,Antifungal,42,,,,,,,,,,,
2025-03-07,Diflucan,Fluconazole,bahadurabad,100 µg inhaler,NSAID,36,,,,,,,,,,,
2025-04-07,Aspirin,Aspirin,landhi,125 mg/5 mL syrup,Antihypertensive,47,,,,,,,,,,,
2025-04-07,Metronidazole,Metronidazole,bahadurabad,50 mg tablet,Cardiovascular,3,,,,,,,,,,,
2025-05-07,Omeprazole,Omeprazole,landhi,100 mg capsule,Antibiotic,5,,,,,,,,,,,
2025-05-07,Norvasc,Amlodipine,clifton,100 µg inhaler,Cardiovascular,43,,,,,,,,,,,
2025-07-07,Diflucan,Fluconazole,north nazimabad,125 mg/5 mL syrup,NSAID,47,,,,,,,,,,,
2025-07-07,Metronidazole,Metronidazole,pechs,100 mg capsule,Cardiovascular,11,,,,,,,,,,,
2025-08-07,Panadol,Paracetamol,gulistan-e-jauhar,125 mg/5 mL syrup,Analgesic,45,,,,,,,,,,,
2025-08-07,Diflucan,Fluconazole,clifton,200 mg tablet,NSAID,34,,,,,,,,,,,
2025-09-07,Aspirin,Aspirin,gulistan-e-jauhar,500 mg tablet,Antihypertensive,43,,,,,,,,,,,
2025-09-07,Hydrocortisone,Hydrocortisone,pechs,150 mg tablet,Respiratory,43,,,,,,,,,,,
2025-10-07,Glucophage,Metformin,gulistan-e-jauhar,50 mg tablet,Antidiabetic,23,,,,,,,,,,,
2025-10-07,Norvasc,Amlodipine,gulshan,100 mg capsule,Cardiovascular,25,,,,,,,,,,,
2025-11-07,Flagyl,Metronidazole,north nazimabad,250 mg tablet,Antifungal,1,,,,,,,,,,,
2025-11-07,Suprax,Cefixime,landhi,100 mg capsule,Antibiotic,15,,,,,,,,,,,
2025-12-07,Salbutamol,Salbutamol,landhi,500 mg tablet,Antifungal,3,,,,,,,,,,,
2025-12-07,Flagyl,Metronidazole,north nazimabad,125 mg/5 mL syrup,Antifungal,25,,,,,,,,,,,
2025-01-08,Hydrocortisone,Hydrocortisone,clifton,100 mg capsule,Respiratory,29,,,,,,,,,,,
2025-01-08,Augmentin,Amoxicillin + Clavulanate,korangi,100 µg inhaler,Antibiotic,50,,,,,,,,,,,
2025-02-08,Zithromax,Azithromycin,clifton,20 mg capsule,Antibiotic,34,,,,,,,,,,,
2025-02-08,Lipitor,Atorvastatin,bahadurabad,100 mg capsule,Antibiotic,43,,,,,,,,,,,
2025-04-08,Flagyl,Metronidazole,north nazimabad,125 mg/5 mL syrup,Antifungal,12,,,,,,,,,,,
2025-04-08,Rocephin,Ceftriaxone,gulshan,50 mg tablet,Antidiabetic,13,,,,,,,,,,,
2025-05-08,Zithromax,Azithromycin,gulistan-e-jauhar,100 µg inhaler,Antibiotic,35,,,,,,,,,,,
2025-05-08,Flagyl,Metronidazole,gulshan,20 mg capsule,Antifungal,26,,,,,,,,,,,
2025-06-08,Cipro,Ciprofloxacin,north nazimabad,200 mg tablet,Analgesic,48,,,,,,,,,,,
2025-06-08,Metronidazole,Metronidazole,saddar,250 mg tablet,Cardiovascular,40,,,,,,,,,,,
2025-07-08,Glucophage,Metformin,pechs,125 mg/5 mL syrup,Antidiabetic,10,,,,,,,,,,,
2025-07-08,Salbutamol,Salbutamol,landhi,250 mg tablet,Antifungal,3,,,,,,,,,,,
2025-08-08,Glucophage,Metformin,gulistan-e-jauhar,500 mg tablet,Antidiabetic,29,,,,,,,,,,,
2025-08-08,Norvasc,Amlodipine,north nazimabad,200 mg tablet,Cardiovascular,19,,,,,,,,,,,
2025-09-08,Rocephin,Ceftriaxone,landhi,500 mg tablet,Antidiabetic,4,,,,,,,,,,,
2025-09-08,Metronidazole,Metronidazole,landhi,200 mg tablet,Cardiovascular,37,,,,,,,,,,,
2025-11-08,Lipitor,Atorvastatin,north nazimabad,250 mg tablet,Antibiotic,35,,,,,,,,,,,
2025-11-08,Rocephin,Ceftriaxone,saddar,50 mg tablet,Antidiabetic,36,,,,,,,,,,,
2025-12-08,Metronidazole,Metronidazole,north nazimabad,100 mg capsule,Cardiovascular,28,,,,,,,,,,,
2025-12-08,Hydrocortisone,Hydrocortisone,landhi,125 mg/5 mL syrup,Respiratory,31,,,,,,,,,,,
2025-01-09,Aspirin,Aspirin,gulistan-e-jauhar,250 mg tablet,Antihypertensive,46,,,,,,,,,,,
2025-01-09,Eltroxin,Levothyroxine,saddar,250 mg tablet,Antibiotic,8,,,,,,,,,,,
2025-02-09,Omeprazole,Omeprazole,gulshan,125 mg/5 mL syrup,Antibiotic,18,,,,,,,,,,,
2025-02-09,Glucophage,Metformin,korangi,20 mg capsule,Antidiabetic,2,,,,,,,,,,,
2025-03-09,Zithromax,Azithromycin,clifton,20 mg capsule,Antibiotic,42,,,,,,,,,,,
2025-03-09,Eltroxin,Levothyroxine,saddar,250 mg tablet,Antibiotic,14,,,,,,,,,,,
2025-04-09,Panadol,Paracetamol,korangi,100 µg inhaler,Analgesic,44,,,,,,,,,,,
2025-04-09,Diflucan,Fluconazole,gulshan,150 mg tablet,NSAID,1,,,,,,,,,,,
2025-05-09,Salbutamol,Salbutamol,north nazimabad,100 µg inhaler,Antifungal,2,,,,,,,,,,,
2025-05-09,Voltaren,Diclofenac,pechs,100 µg inhaler,Antihypertensive,19,,,,,,,,,,,
2025-06-09,Cipro,Ciprofloxacin,gulistan-e-jauhar,125 mg/5 mL syrup,Analgesic,39,,,,,,,,,,,
2025-06-09,Hydrocortisone,Hydrocortisone,landhi,100 mg capsule,Respiratory,27,,,,,,,,,,,
2025-08-09,Panadol,Paracetamol,gulistan-e-jauhar,100 mg capsule,Analgesic,19,,,,,,,,,,,
2025-08-09,Suprax,Cefixime,north nazimabad,50 mg tablet,Antibiotic,35,,,,,,,,,,,
2025-09-09,Eltroxin,Levothyroxine,korangi,250 mg tablet,Antibiotic,38,,,,,,,,,,,
2025-09-09,Flagyl,Metronidazole,gulshan,500 mg tablet,Antifungal,37,,,,,,,,,,,
2025-10-09,Panadol,Paracetamol,clifton,100 µg inhaler,Analgesic,16,,,,,,,,,,,
2025-10-09,Norvasc,Amlodipine,bahadurabad,200 mg tablet,Cardiovascular,45,,,,,,,,,,,
2025-11-09,Flagyl,Metronidazole,lyari,50 mg tablet,Antifungal,17,,,,,,,,,,,
2025-11-09,Eltroxin,Levothyroxine,gulistan-e-jauhar,100 mg capsule,Antibiotic,9,,,,,,,,,,,
2025-12-09,Lipitor,Atorvastatin,landhi,100 µg inhaler,Antibiotic,50,,,,,,,,,,,
2025-12-09,Augmentin,Amoxicillin + Clavulanate,clifton,50 mg tablet,Antibiotic,44,,,,,,,,,,,
